ra,dec,r_auto,g_auto-r_auto,FLUX_RADIUS_50,D_CENTER/R200_deg,z,zml,radius_Mpc,flag_member,flag_member_photz1,odds,name,label,prob1,prob2
42.199703,-0.631413,,,,9.26309581641421,0.021315,,7.746635,0.0,,,WBL074,members,,
41.882313,-1.245848,,,,9.276848331630909,0.020952,,7.758415,0.0,,,WBL074,members,,
41.883088,-1.246323,16.866432189941406,0.39668846130371094,11.456779479980469,9.278628163271911,0.02091,0.019000001,7.759904,0.0,,0.9894031,WBL074,members,0.6690356731414795,0.3309643268585205
41.883723,-1.249178,,,,9.28265206237079,0.020869,,7.763271,0.0,,,WBL074,members,,
42.207828,-0.770866,,,,9.390657235793835,0.021006,,7.853348,0.0,,,WBL074,members,,
42.211676,-0.767422,13.480335235595703,0.7616796493530273,17.602447509765625,9.394608777141293,0.021641,0.022591837,7.856651,0.0,,0.9945449,WBL074,members,0.6871000528335571,0.3128999173641205
42.143334,-0.993273,15.32049560546875,0.7268218994140625,15.364056587219238,9.47239569978323,0.023491,0.029673468,7.921795,0.0,,0.9218548,WBL074,members,0.2252655029296875,0.7747344970703125
33.001748,1.225932,16.172658920288086,0.31717491149902344,8.507847785949707,9.530661552593413,0.022999,0.027510205,7.971597,0.0,,0.99754924,WBL074,members,0.47049272060394287,0.5295072793960571
32.999543,1.218107,15.911596298217772,0.2662811279296893,11.16860580444336,9.535146236442932,0.023258,0.030081632,7.975336,0.0,,0.99590206,WBL074,members,0.6648533344268799,0.33514663577079773
42.20023,-0.983171,18.92709732055664,0.5479278564453196,3.13833236694336,9.561851865411521,0.023498,0.0344898,7.996597,0.0,,0.7698968,WBL074,members,0.6078609824180603,0.3921390175819397
41.668162,-1.805336,,,,9.572881398101735,0.02338,,8.006391,0.0,,,WBL074,members,,
42.420417,-0.523362,14.187721252441406,0.6582794189453143,18.256372451782227,9.580780759048903,0.021927,0.021489797,8.012276,0.0,,0.9990214,WBL074,members,0.4568100571632385,0.5431899428367615
42.425066,-0.524425,20.0994873046875,0.506500244140625,1.7189842462539673,9.590014500071705,0.021681,0.04108163,8.019998,0.0,,0.66926193,WBL074,members,0.5596616268157959,0.4403383731842041
42.228017,-0.966754,15.853155136108398,0.5337390899658203,9.135168075561523,9.59543379236323,0.023073,0.033510204,8.024672,0.0,,0.9669487,WBL074,members,0.6251200437545776,0.37487995624542236
42.41661,-0.636958,15.943002700805664,0.6013679504394531,7.1771016120910645,9.657719179362969,0.02442,0.033081632,8.076637,0.0,,0.99469244,WBL074,members,0.4101625680923462,0.5898374319076538
42.39742,-0.72369,15.279214859008787,0.5019407272338885,9.72743797302246,9.690286449398075,0.02189,0.018836737,8.103895,0.0,,0.9891373,WBL074,members,0.4695965051651001,0.5304034948348999
42.400088,-0.719985,20.11180686950684,0.30815315246581676,1.7195427417755127,9.692147396432429,0.022272,0.026836736,8.10545,0.0,,0.96981514,WBL074,members,0.37541019916534424,0.6245898008346558
33.231429,-0.467236,,,,9.699010006676922,0.021059,,8.111171,0.0,,,WBL074,members,,
42.387331,-0.78444,15.962258338928224,0.5304784774780256,8.860591888427734,9.720859897898173,0.023699,0.023755101,8.129482,0.0,,0.99753124,WBL074,members,0.447504460811615,0.552495539188385
42.36793,-0.869859,,,,9.756978100104561,0.023692,,8.159718,0.0,,,WBL074,members,,
42.366375,-0.873129,13.058582305908203,0.6572093963623047,22.880313873291016,9.756981984282667,0.023873,0.019489797,8.159723,0.0,,0.99933356,WBL074,members,0.6430989503860474,0.35690104961395264
42.363725,-0.882946,,,,9.760588890880896,0.023992,,8.162743,0.0,,,WBL074,members,,
42.365511,-0.882537,,,,9.763397248723955,0.023916,,8.165091,0.0,,,WBL074,members,,
42.418214,-0.792072,17.565967559814453,0.5656528472900355,3.755839109420776,9.782106466079393,0.024253,0.029673468,8.180701,0.0,,0.957603,WBL074,members,0.7734184861183167,0.22658151388168335
42.407187,-0.842532,17.099124908447266,0.5333194732666016,5.206568241119385,9.803745330689539,0.02346,0.025081633,8.198816,0.0,,0.99899083,WBL074,members,0.2966589331626892,0.7033410668373108
42.403543,-0.859225,18.925451278686523,0.8426170349121165,5.5140767097473145,9.811129402313878,0.023924,0.042244896,8.204997,0.0,,0.40203762,WBL074,members,0.566095232963562,0.433904767036438
37.011325,-3.666745,,,,9.814642344733917,0.021509,,8.209244,0.0,,,WBL074,members,,
42.398953,-0.888929,17.321208953857422,0.5189838409423828,8.663957595825195,9.827884750674087,0.02415,0.04,8.219021,0.0,,0.88908684,WBL074,members,0.5818524360656738,0.41814756393432617
42.421293,-0.868299,,,,9.850146075402177,0.023602,,8.237628,0.0,,,WBL074,members,,
42.31182,-1.208062,18.81921768188477,0.43192291259765625,2.7354278564453125,9.963171246641073,0.023186,0.022163264,8.332325,0.0,,0.73612463,WBL074,members,0.5332211852073669,0.46677881479263306
42.58234,-0.726154,,,,10.024646950523856,0.023837,,8.383502,0.0,,,WBL074,members,,
32.74218,1.205823,17.335599899291992,0.7079563140869105,6.441099643707275,10.039338490153083,0.023282,0.025,8.397029,0.0,,0.8557591,WBL074,members,0.17167210578918457,0.8283278942108154
42.469327,-1.006562,,,,10.052504856395846,0.022962,,8.406913,0.0,,,WBL074,members,,
42.473274,-1.003587,14.378862380981444,0.7595186233520526,19.119564056396484,10.056851574481941,0.023419,0.029000001,8.410547,0.0,,0.99770594,WBL074,members,0.7198716402053833,0.2801283597946167
42.542058,-0.867131,14.5114164352417,0.7917938232421893,10.679741859436035,10.063742484209534,0.023185,0.024326531,8.416246,0.0,,0.9968204,WBL074,members,0.5868436098098755,0.4131563603878021
42.402846,-1.175071,18.99234771728516,0.6214485168456996,3.613614559173584,10.088385500880973,0.021948,0.041408163,8.437014,0.0,,0.64111763,WBL074,members,0.5167967081069946,0.48320332169532776
40.595753,-3.107584,,,,10.100726222228422,0.023056,,8.448749,0.0,,,WBL074,members,,
42.699087,-0.611729,18.85873031616211,0.36672401428222656,2.6762428283691406,10.152041976776834,0.023926,0.024163265,8.490007,0.0,,0.96768814,WBL074,members,0.42410218715667725,0.5758978128433228
42.545818,-0.999175,17.753154754638672,0.4473686218261719,8.959239959716797,10.180643313523467,0.022434,0.03191837,8.514064,0.0,,0.84451985,WBL074,members,0.6439311504364014,0.356068879365921
37.104095,-3.87151,,,,10.181689495516993,0.024185,,8.516246,0.0,,,WBL074,members,,
42.547691,-0.999072,16.078636169433594,0.5475597381591797,4.17936372756958,10.183855210918297,0.02129,0.023163265,8.51675,0.0,,0.99849236,WBL074,members,0.4534463882446289,0.5465536117553711
42.503079,-1.248342,,,,10.329291471005122,0.021127,,8.638519,0.0,,,WBL074,members,,
40.633208,-3.260806,,,,10.3945646192476,0.024003,,8.694615,0.0,,,WBL074,members,,
42.061784,4.578017,,,,10.449254291921072,0.02366,,8.746415,0.0,,,WBL074,members,,
42.60777,-1.249931,18.37439346313477,0.6212673187255824,5.240329742431641,10.511329595704602,0.023619,0.03791837,8.79075,0.0,,0.59852844,WBL074,members,0.5797610282897949,0.4202389419078827
42.805329,-0.844977,14.790291786193848,0.7893037796020508,8.949289321899414,10.517599360180562,0.022466,0.0272449,8.795772,0.0,,0.9984148,WBL074,members,0.7540713548660278,0.24592863023281097
32.817764,-0.65007,17.860414505004883,0.33446502685546875,4.765105247497559,10.583389154590906,0.020995,0.049,8.85076,0.0,,0.7757017,WBL074,members,0.6743312478065491,0.3256687521934509
42.896261,-0.733837,13.982340812683104,0.7844362258911168,13.280467987060549,10.598982303145254,0.023226,0.026163265,8.863789,0.0,,0.99873155,WBL074,members,0.5953958034515381,0.4046041667461395
42.80308,-0.965514,18.338359832763672,0.6445407867431676,4.558197498321533,10.608780550267001,0.022679,0.030836735,8.872075,0.0,,0.9446531,WBL074,members,0.6584904193878174,0.34150955080986023
42.81256,-0.973147,16.195270538330078,0.7679061889648438,8.821407318115234,10.631860673824916,0.023485,0.030081632,8.89138,0.0,,0.99571013,WBL074,members,0.3003459572792053,0.6996540427207947
42.950011,3.18537,,,,10.626533368216938,0.023269,,8.892581,0.0,,,WBL074,members,,
32.400387,1.091139,15.657472610473633,0.770965576171875,3.635423183441162,10.713769881804051,0.023368,0.027,8.960945,0.0,,0.9974522,WBL074,members,0.4707292914390564,0.5292707085609436
32.373341,1.168239,17.80621337890625,0.5826988220214808,9.109111785888672,10.76267545336729,0.023886,0.02467347,9.001974,0.0,,0.8451443,WBL074,members,0.46312975883483887,0.5368702411651611
39.564076,-3.978619,,,,10.802801734066083,0.022572,,9.036013,0.0,,,WBL074,members,,
40.359167,-3.659944,,,,10.817088458607559,0.021782,,9.048148,0.0,,,WBL074,members,,
32.346459,0.890835,19.202726364135746,0.21261215209960582,3.828601598739624,10.839512644571755,0.023472,0.052836735,9.065818,0.0,,0.5078261,WBL074,members,0.6332052946090698,0.3667947053909302
32.405107,2.251384,,,,10.866904913920434,0.02412,,9.091431,0.0,,,WBL074,members,,
42.977505,-0.980131,15.430112838745115,0.8316516876220721,9.99654483795166,10.932316303853234,0.022509,0.022244899,9.142638,0.0,,0.99689835,WBL074,members,0.42658090591430664,0.5734190940856934
43.091411,-0.734836,18.107250213623047,0.7498092651367223,4.027493953704834,10.955587847943306,0.024154,0.0272449,9.162,0.0,,0.9649188,WBL074,members,0.5185259580612183,0.48147401213645935
32.275242,1.183735,17.76898193359375,0.5334243774414098,4.258110523223877,10.954178566246965,0.023678,0.030244896,9.162174,0.0,,0.88297695,WBL074,members,0.6831086874008179,0.31689128279685974
42.94253,-1.152842,18.296836853027344,0.5426025390625,4.742551803588867,11.011127991358453,0.021037,0.027591838,9.208643,0.0,,0.90211314,WBL074,members,0.5819262266159058,0.41807374358177185
43.079717,-0.84826,,,,11.015944861234875,0.022984,,9.212513,0.0,,,WBL074,members,,
36.725475,-4.254674,,,,11.050425996870477,0.021313,,9.242995,0.0,,,WBL074,members,,
40.660352,-3.636581,,,,11.055455408631488,0.022942,,9.247625,0.0,,,WBL074,members,,
36.586935,-4.248849,,,,11.097399899619461,0.022866,,9.28233,0.0,,,WBL074,members,,
42.998922,-1.174669,17.161897659301758,0.6200065612792969,11.293537139892578,11.12919526003742,0.023533,0.04567347,9.307391,0.0,,0.4625948,WBL074,members,0.18332386016845703,0.816676139831543
43.468413,2.290666,,,,11.14131609652884,0.022486,,9.321077,0.0,,,WBL074,members,,
35.79236,-4.032154,,,,11.152641009471411,0.022006,,9.328809,0.0,,,WBL074,members,,
35.772539,-4.045715,,,,11.19153578971613,0.0239,,9.361355,0.0,,,WBL074,members,,
32.190393,0.484772,18.547504425048828,0.40159034729003906,4.476919651031494,11.226184442881632,0.0239,0.031836737,9.388723,0.0,,0.9762,WBL074,members,0.807414174079895,0.19258585572242737
43.466592,-0.288484,,,,11.37932334965058,0.022377,,9.516315,0.0,,,WBL074,members,,
43.466761,-0.288568,17.991334915161133,0.7944145202636719,8.65620231628418,11.379686350088106,0.022377,0.032,9.516618,0.0,,0.7673678,WBL074,members,0.5543310642242432,0.44566893577575684
35.738913,-4.137996,,,,11.383761896989459,0.023418,,9.522186,0.0,,,WBL074,members,,
43.156129,-1.169101,16.816858291625977,0.6554813385009766,9.583922386169434,11.403292307968627,0.022454,0.019000001,9.536602,0.0,,0.99548566,WBL074,members,0.5310958027839661,0.46890419721603394
43.298694,-0.856421,17.976985931396484,0.7666683197021555,4.131956577301025,11.42014706408486,0.022852,0.039081633,9.550529,0.0,,0.85785556,WBL074,members,0.5478112697601318,0.45218876004219055
35.284497,-3.965045,,,,11.43407722957014,0.022962,,9.564421,0.0,,,WBL074,members,,
43.148761,-1.232494,17.980131149291992,0.6165122985839844,8.023180961608887,11.442798548002502,0.022299,0.023081632,9.569683,0.0,,0.7998652,WBL074,members,0.6792467832565308,0.32075321674346924
36.643832,-4.456463,,,,11.47001223636785,0.023943,,9.593997,0.0,,,WBL074,members,,
43.197554,-1.20052,17.302961349487305,0.8065567016601562,7.880003452301025,11.502739263755283,0.023748,0.068,9.619786,0.0,,0.50287855,WBL074,members,0.48561668395996094,0.5143833160400391
32.020625,1.894389,,,,11.514565141313382,0.022879,,9.632384,0.0,,,WBL074,members,,
32.018101,1.893071,,,,11.519209019709438,0.023122,,9.636265,0.0,,,WBL074,members,,
43.200848,-1.219349,16.059236526489258,0.7598896026611328,8.416057586669922,11.524137898349407,0.023849,0.023591837,9.637694,0.0,,0.9954249,WBL074,members,0.7016099095344543,0.29839009046554565
32.018516,1.913237,,,,11.522587935394041,0.022375,,9.63914,0.0,,,WBL074,members,,
43.198722,-1.255211,,,,11.550252238418485,0.024002,,9.659558,0.0,,,WBL074,members,,
43.199001,-1.255143,,,,11.550688964282415,0.024002,,9.659923,0.0,,,WBL074,members,,
35.219941,-4.000707,,,,11.552879679248734,0.022617,,9.663842,0.0,,,WBL074,members,,
43.216296,-1.274695,,,,11.597700018663518,0.023133,,9.699251,0.0,,,WBL074,members,,
43.594912,-0.410732,17.625215530395508,0.6038894653320312,5.0012736320495605,11.686828685634236,0.022497,0.039591834,9.773457,0.0,,0.98013234,WBL074,members,0.5632470846176147,0.43675294518470764
43.592975,-0.422505,17.40028953552246,0.7538642883300781,4.450308799743652,11.689711976355788,0.022712,0.0252449,9.775868,0.0,,0.9956432,WBL074,members,0.7387896776199341,0.2612103223800659
43.33251,-1.133353,15.070751190185549,0.8845310211181641,10.65966796875,11.68945355789413,0.022848,0.030163264,9.775882,0.0,,0.9934245,WBL074,members,0.7265015840530396,0.27349841594696045
35.075854,-4.02831,,,,11.729943221619166,0.02088,,9.812034,0.0,,,WBL074,members,,
32.466929,3.902315,,,,11.757978727280891,0.022772,,9.841494,0.0,,,WBL074,members,,
43.271333,-1.423194,,,,11.821903533572204,0.023106,,9.886863,0.0,,,WBL074,members,,
34.851577,-3.970979,,,,11.843443778889709,0.022346,,9.907054,0.0,,,WBL074,members,,
43.421363,-1.248593,17.57628059387207,0.6214027404785121,8.689373970031738,11.940341288720797,0.024044,0.035081632,9.985768,0.0,,0.6779921,WBL074,members,0.664138913154602,0.33586105704307556
31.736683,1.697881,,,,12.035173283342653,0.022509,,10.067415,0.0,,,WBL074,members,,
34.728836,-4.012631,,,,12.035071639027926,0.02121,,10.067435,0.0,,,WBL074,members,,
36.443218,-4.731925,,,,12.08261562365047,0.024017,,10.106519,0.0,,,WBL074,members,,
34.771071,-4.09024,,,,12.124367977641517,0.021481,,10.142157,0.0,,,WBL074,members,,
43.528382,-1.268455,14.990755081176758,0.8135089874267578,5.946263313293457,12.147358002146097,0.022667,0.028326532,10.158903,0.0,,0.99831146,WBL074,members,0.7057987451553345,0.29420122504234314
31.653375,1.515694,,,,12.17912388886688,0.022736,,10.18741,0.0,,,WBL074,members,,
31.860339,2.948669,,,,12.210072556691664,0.02093,,10.217219,0.0,,,WBL074,members,,
44.105125,0.921922,19.50555992126465,0.03608894348144531,4.700332164764404,12.23006083310123,0.023346,0.024755102,10.22884,0.0,,0.7759539,WBL074,members,0.549518346786499,0.450481653213501
31.625432,0.972956,18.804672241210938,0.4647407531738317,6.198263645172119,12.239551852022808,0.022806,0.036163267,10.236896,0.0,,0.91058207,WBL074,members,0.3549068570137024,0.6450931429862976
44.111921,0.878986,,,,12.24840900920436,0.023022,,10.244118,0.0,,,WBL074,members,,
44.113039,0.875774,14.189552307128906,0.6950702667236346,20.455299377441406,12.250995514386828,0.022906,0.023918368,10.246276,0.0,,0.99849266,WBL074,members,0.1828550100326538,0.8171449899673462
35.365439,-4.478228,,,,12.278992554214764,0.021496,,10.271342,0.0,,,WBL074,members,,
34.361144,-3.938738,,,,12.297781379518147,0.021645,,10.287321,0.0,,,WBL074,members,,
43.224907,-2.043508,,,,12.333778487002595,0.02364,,10.315593,0.0,,,WBL074,members,,
34.381972,-3.995123,,,,12.366933510727097,0.023141,,10.345201,0.0,,,WBL074,members,,
35.154725,-4.44514,,,,12.390712487502663,0.021099,,10.364915,0.0,,,WBL074,members,,
35.763885,-4.723172,,,,12.44069128149615,0.021862,,10.406422,0.0,,,WBL074,members,,
44.150875,2.234694,,,,12.440990306972294,0.022369,,10.408272,0.0,,,WBL074,members,,
35.470317,-4.642502,,,,12.496007212570783,0.023291,,10.452863,0.0,,,WBL074,members,,
43.763196,-1.189284,14.26592254638672,0.6342353820800763,19.11737823486328,12.507819015186183,0.023544,0.0202449,10.460283,0.0,,0.9986816,WBL074,members,0.6052502989768982,0.3947497010231018
43.850851,-1.027059,18.46874237060547,0.4108085632324219,6.542046546936035,12.549080117696706,0.024056,0.035836738,10.494684,0.0,,0.7532784,WBL074,members,0.6757521629333496,0.3242478668689728
42.66725,-2.987167,,,,12.561280976241454,0.02333,,10.507075,0.0,,,WBL074,members,,
34.93312,-4.446017,,,,12.584245176328524,0.023783,,10.526952,0.0,,,WBL074,members,,
43.753968,3.994475,,,,12.688059778799024,0.023336,,10.620463,0.0,,,WBL074,members,,
43.720042,-1.558889,,,,12.72766528215595,0.022859,,10.644455,0.0,,,WBL074,members,,
34.979883,-4.561617,,,,12.745118381058655,0.021923,,10.661552,0.0,,,WBL074,members,,
34.193141,-4.118781,,,,12.773879830480604,0.020947,,10.685819,0.0,,,WBL074,members,,
34.017688,-4.003928,,,,12.78817450166943,0.022786,,10.697768,0.0,,,WBL074,members,,
35.026993,-4.611343,,,,12.792077532569378,0.02211,,10.700824,0.0,,,WBL074,members,,
34.129237,-4.10003,,,,12.814602574607534,0.022472,,10.719904,0.0,,,WBL074,members,,
43.544598,4.572309,,,,12.845517225030854,0.023691,,10.753842,0.0,,,WBL074,members,,
35.029309,-4.661733,,,,12.879017385265117,0.021278,,10.773573,0.0,,,WBL074,members,,
35.494826,-4.869449,,,,12.891491191339982,0.022839,,10.78374,0.0,,,WBL074,members,,
44.30625,2.700833,,,,12.9067704019893,0.02398,,10.799403,0.0,,,WBL074,members,,
43.844667,-1.566167,,,,12.953902733708812,0.023336,,10.83366,0.0,,,WBL074,members,,
34.034851,-4.142438,,,,12.988642373800722,0.021926,,10.865584,0.0,,,WBL074,members,,
35.440782,-4.904666,,,,12.994115455961062,0.02212,,10.869638,0.0,,,WBL074,members,,
34.047609,-4.155104,,,,12.994490850452227,0.022613,,10.870481,0.0,,,WBL074,members,,
35.478858,-4.937314,,,,13.026696374097163,0.021215,,10.896873,0.0,,,WBL074,members,,
35.471498,-4.935568,,,,13.028683802419348,0.023542,,10.898541,0.0,,,WBL074,members,,
31.229543,0.770438,17.040441513061523,0.5001335144042969,6.342006206512451,13.038113626358273,0.023932,0.031673472,10.90446,0.0,,0.93340486,WBL074,members,0.30397772789001465,0.6960222721099854
43.74475,-1.861361,,,,13.038883704705203,0.023043,,10.905064,0.0,,,WBL074,members,,
34.691702,-4.610096,,,,13.08850409239516,0.021771,,10.949039,0.0,,,WBL074,members,,
35.763692,-5.086022,,,,13.113267199202545,0.021021,,10.96911,0.0,,,WBL074,members,,
35.357735,-4.971269,,,,13.175287072729985,0.023042,,11.021278,0.0,,,WBL074,members,,
44.424833,2.823444,,,,13.186200677648648,0.023323,,11.033627,0.0,,,WBL074,members,,
31.206332,2.516593,,,,13.267705756320398,0.022242,,11.100845,0.0,,,WBL074,members,,
35.334016,-5.049959,,,,13.335531427390094,0.021705,,11.155372,0.0,,,WBL074,members,,
42.251375,-3.959115,,,,13.359679805752856,0.02309,,11.176045,0.0,,,WBL074,members,,
34.204081,-4.489356,,,,13.36780245310025,0.022928,,11.18296,0.0,,,WBL074,members,,
35.13047,-5.02737,,,,13.448132028262542,0.022866,,11.249732,0.0,,,WBL074,members,,
34.950612,-4.982913,,,,13.513241269290138,0.02396,,11.304337,0.0,,,WBL074,members,,
34.123944,-4.582106,,,,13.60512875090147,0.022133,,11.381634,0.0,,,WBL074,members,,
35.860242,-5.392994,,,,13.629518374452402,0.023097,,11.400939,0.0,,,WBL074,members,,
34.025691,-4.540988,,,,13.642457971241736,0.023531,,11.412901,0.0,,,WBL074,members,,
31.028417,2.671333,,,,13.667077991731093,0.020991,,11.435527,0.0,,,WBL074,members,,
44.857553,0.981834,19.13440322875977,0.6398849487304652,3.283482551574707,13.695868789278588,0.022836,0.0584898,11.454908,0.0,,0.8487883,WBL074,members,0.448203444480896,0.551796555519104
43.968251,-2.175693,,,,13.718392360556193,0.022332,,11.473782,0.0,,,WBL074,members,,
31.020542,2.786833,,,,13.728799411114325,0.021068,,11.487575,0.0,,,WBL074,members,,
34.079466,-4.632267,,,,13.734713642684937,0.023005,,11.490118,0.0,,,WBL074,members,,
30.857668,0.960251,18.74221420288086,0.9245109558105469,3.5938162803649902,13.742497585023685,0.02311,0.024755102,11.493902,0.0,,0.79262584,WBL074,members,0.5554769039154053,0.4445230960845947
34.554456,-4.919096,,,,13.748307660910257,0.022507,,11.501301,0.0,,,WBL074,members,,
35.342786,-5.300294,,,,13.78547916220071,0.022749,,11.53184,0.0,,,WBL074,members,,
34.166447,-4.718454,,,,13.786759991524312,0.021198,,11.53366,0.0,,,WBL074,members,,
34.198459,-4.797708,,,,13.886433547094937,0.02388,,11.617081,0.0,,,WBL074,members,,
35.969197,-5.582469,,,,13.926780603826371,0.021091,,11.649538,0.0,,,WBL074,members,,
34.848429,-5.20028,,,,13.983307210021186,0.023228,,11.697771,0.0,,,WBL074,members,,
34.003105,-4.775853,,,,14.051870627209876,0.023745,,11.755634,0.0,,,WBL074,members,,
34.498739,-5.105715,,,,14.121951825940416,0.021627,,11.814051,0.0,,,WBL074,members,,
30.77175,2.61425,,,,14.138608890065933,0.021305,,11.829874,0.0,,,WBL074,members,,
44.983898,-0.301707,19.581371307373047,0.38282203674316406,3.2562763690948486,14.26962221542939,0.023273,0.035673473,11.933362,0.0,,0.76314086,WBL074,members,0.5425311326980591,0.45746883749961853
42.166542,-4.613944,,,,14.266817954713545,0.023506,,11.935632,0.0,,,WBL074,members,,
42.170292,-4.615839,,,,14.274137893955622,0.023499,,11.941761,0.0,,,WBL074,members,,
35.010144,-5.440118,,,,14.283325065757944,0.021625,,11.948697,0.0,,,WBL074,members,,
44.1645,-2.443167,,,,14.312688929339219,0.022612,,11.971257,0.0,,,WBL074,members,,
45.107408,0.152298,18.860877990722656,0.25324440002441406,7.455191135406494,14.343101593192122,0.023953,0.032918368,11.995065,0.0,,0.6570068,WBL074,members,0.353038489818573,0.646961510181427
35.369399,-5.637092,,,,14.38513698602322,0.022132,,12.033553,0.0,,,WBL074,members,,
34.005009,-5.022697,,,,14.45925557732997,0.023841,,12.096665,0.0,,,WBL074,members,,
34.554293,-5.380147,,,,14.550262815274703,0.022675,,12.17248,0.0,,,WBL074,members,,
44.134267,-2.771685,,,,14.599688803532917,0.022949,,12.211883,0.0,,,WBL074,members,,
44.135792,-2.770778,,,,14.601236586585003,0.022979,,12.213176,0.0,,,WBL074,members,,
34.987862,-5.61499,,,,14.615644775978893,0.021912,,12.226801,0.0,,,WBL074,members,,
44.539506,4.686325,,,,14.659538129569912,0.023673,,12.273742,0.0,,,WBL074,members,,
44.524167,4.797222,,,,14.732708545830649,0.023703,,12.335411,0.0,,,WBL074,members,,
34.63957,-5.55409,,,,14.78373010718949,0.023669,,12.367797,0.0,,,WBL074,members,,
44.451467,-2.458633,,,,14.81424714412454,0.022586,,12.390788,0.0,,,WBL074,members,,
44.450292,-2.461583,,,,14.815089172941688,0.022953,,12.391498,0.0,,,WBL074,members,,
44.4605,4.992917,,,,14.806493508950417,0.022199,,12.397858,0.0,,,WBL074,members,,
45.442527,0.910547,18.87692642211914,0.33066558837890625,9.286205291748049,14.84655130489903,0.023326,0.025326531,12.417173,0.0,,0.9989164,WBL074,members,0.5064709186553955,0.4935290515422821
45.448218,0.990375,18.285978317260746,0.577484130859375,4.413134574890137,14.850889542776796,0.023351,0.045755103,12.42096,0.0,,0.85346746,WBL074,members,0.3847835659980774,0.6152164340019226
34.50827,-5.624637,,,,15.019274511297159,0.021788,,12.565053,0.0,,,WBL074,members,,
34.646272,-5.776531,,,,15.17299936666166,0.022693,,12.69357,0.0,,,WBL074,members,,
44.286875,-3.171194,,,,15.282074700764483,0.02348,,12.783467,0.0,,,WBL074,members,,
30.03636,0.464149,18.8200740814209,0.26788139343262074,3.054151773452759,15.419419812538859,0.02355,0.024836736,12.895577,0.0,,0.99462247,WBL074,members,0.39079248905181885,0.6092075109481812
30.065301,0.199253,14.373619079589844,0.781336784362793,9.330538749694824,15.425419414040581,0.022679,0.026836736,12.900277,0.0,,0.9985589,WBL074,members,0.11056756973266602,0.889432430267334
32.545,-4.602361,,,,15.519029559079833,0.0227,,12.984062,0.0,,,WBL074,members,,
45.839209,0.645255,18.155607223510746,0.48507881164550426,7.342467308044434,15.655130269902314,0.023006,0.019755103,13.09295,0.0,,0.7733001,WBL074,members,0.35975348949432373,0.6402465105056763
32.837917,-4.94525,,,,15.655591864050779,0.0218,,13.098619,0.0,,,WBL074,members,,
29.901238,2.434896,,,,15.76213755403828,0.023276,,13.187611,0.0,,,WBL074,members,,
44.513625,-3.389389,,,,15.889983504606839,0.023553,,13.292496,0.0,,,WBL074,members,,
29.797371,0.377992,18.934616088867188,0.3279304504394531,5.290666103363037,15.902839144092644,0.023232,0.05132653,13.299751,0.0,,0.67857546,WBL074,members,0.39655429124832153,0.6034457087516785
29.682365,0.76123,16.654077529907227,0.5090160369873047,8.84239673614502,16.06191655603703,0.023437,0.029326532,13.433403,0.0,,0.89296085,WBL074,members,0.3067731261253357,0.6932268738746643
46.073458,1.757639,,,,16.090775626669913,0.02339,,13.460081,0.0,,,WBL074,members,,
29.670486,0.52925,13.50892734527588,0.5788831710815412,20.148286819458008,16.120180127191887,0.02328,0.025836736,13.481733,0.0,,0.9984034,WBL074,members,0.3529776334762573,0.6470223665237427
29.669487,0.522198,,,,16.123391667233605,0.022943,,13.484408,0.0,,,WBL074,members,,
29.668272,0.53136,,,,16.1241223646485,0.023686,,13.485033,0.0,,,WBL074,members,,
29.668004,0.520934,,,,16.1265113005909,0.022817,,13.487015,0.0,,,WBL074,members,,
29.658633,0.485465,16.312427520751953,0.5211410522460938,6.488631725311279,16.15131795083368,0.023255,0.032755103,13.507708,0.0,,0.9950588,WBL074,members,0.2672312259674072,0.7327687740325928
40.087583,-6.728861,,,,16.256131180599915,0.023326,,13.598621,0.0,,,WBL074,members,,
46.231406,1.045369,17.99709129333496,0.5044231414794922,3.4242374897003174,16.38008828801864,0.023412,0.021163266,13.700078,0.0,,0.9899903,WBL074,members,0.5481955409049988,0.4518044590950012
46.152368,-0.037418,,,,16.422488559799582,0.023064,,13.733872,0.0,,,WBL074,members,,
46.144787,-0.086609,16.854673385620117,0.6010684967041016,10.021649360656738,16.42318901942489,0.023099,0.021408165,13.734423,0.0,,0.999339,WBL074,members,0.5687292814254761,0.43127068877220154
42.908526,-5.450861,,,,16.445777889268836,0.023659,,13.760512,0.0,,,WBL074,members,,
29.645948,-0.485538,15.285873413085938,0.72393798828125,7.407894611358643,16.467022831798115,0.02229,0.024244899,13.770968,0.0,,0.9975816,WBL074,members,0.5061907172203064,0.4938092827796936
46.287504,1.093757,14.391992568969728,0.6546802520751935,21.58534812927246,16.487490050963935,0.023174,0.022755101,13.790023,0.0,,0.9965004,WBL074,members,0.6282936334609985,0.37170636653900146
29.627339,-0.5056,18.038047790527344,0.7163734436035156,5.6711201667785645,16.51090240957572,0.02176,0.01667347,13.807662,0.0,,0.86782604,WBL074,members,0.47449439764022827,0.5255056023597717
45.972264,-1.057767,18.86594009399414,0.6724205017089844,5.478118896484375,16.51112702431032,0.023422,0.029000001,13.808001,0.0,,0.9329615,WBL074,members,0.380429744720459,0.619570255279541
45.824292,4.272139,,,,16.633420827092603,0.023086,,13.925215,0.0,,,WBL074,members,,
